Artist,Title,Album,Date,Lyric,Year,words,negative,neutral,positive,dominant_sentiment,dominant_sentiment_score
Taylor Swift,Let’s Go (Battle),Unreleased Songs,,the first shots fired everybody's gathered around you're looking at me like i tried to take you down no no it's not what happened at all there's no sound i'm waiting on your next move a showdown and i know where to hit you but no no it's not how i wanted this to go down  pre now we're standing in the ring and you made your first swing and now we're fighting dirty won't somebody come say break it up   and i used to be on your side now it's looking like we're going to battle and why you're taking shots at me like somebody's gonna give you a medal and i never wanna hurt you but i'm tired of taking all these blows and so i'd rather be on your side but if you wanna fight baby let's go oh oh let's go oh oh   so gloves off if this is how you want it we had it all but you couldn't keep a promise no no i'm not the one who tore us apart let me remind you for a minute why we're not fine is she here is she's standing on the sidelines oh oh can't you tell this is breaking my heart  pre now we're standing in the ring and you make the first swing and now i'm fighting dirty but i ain't going down till they break it up   and i used to be on your side now it's looking like we're going to battle and why you're taking shots at me like somebody's gonna give you a medal and i never wanna hurt you but i'm tired of taking all these blows and so i'd rather be on your side but if you wanna fight let's go oh oh let's go oh oh   now we're standing in the ring breaking everything that we've been building up so long and i don't wanna do this break it up but you're not who i thought you were and this is looking more like a war looks like we're going to war    and i used to be on your side now it's looking like we're going to battle and i try to not break down crying no one's gonna give you a medal and i never wanna hurt you but i'm tired of taking all these blows and so i'd rather be on your side i'd rather be on your side but if you wanna fight baby let's go oh oh looks like we're going to war oh oh   the first shots fired everybody's gathered around you're looking at me like i try to take you down no no but if you wanna fight baby let's go,,"['first', 'shot', 'fired', 'everybodys', 'gathered', 'around', 'looking', 'like', 'tried', 'take', 'happened', 'there', 'sound', 'im', 'waiting', 'next', 'move', 'showdown', 'know', 'hit', 'wanted', 'go', 'pre', 'were', 'standing', 'ring', 'made', 'swing', 'fighting', 'dirty', 'somebody', 'come', 'say', 'break', 'used', 'side', 'going', 'battle', 'taking', 'gonna', 'give', 'medal', 'never', 'wanna', 'hurt', 'tired', 'blow', 'id', 'rather', 'fight', 'baby', 'let', 'oh', 'glove', 'want', 'keep', 'promise', 'one', 'tore', 'u', 'apart', 'remind', 'minute', 'fine', 'sideline', 'cant', 'tell', 'breaking', 'heart', 'make', 'aint', 'till', 'everything', 'weve', 'building', 'long', 'thought', 'war', 'look', 'try', 'cry']",0.189,0.702,0.109,Negative,0.189
Taylor Swift,September,Spotify Singles,2018-04-13,do you remember the 8th night of september love was changin' the minds of pretenders while chasin' the clouds away our hearts were ringin' in the key that our souls were singin' as we danced in the night remember how the stars stole the night away   ahhahhahh hey say that you remember ai ai dancin' in september ai ai never was a cloudy day   my thoughts are with you holding hands with your heart to see you only blue talk and love remember how we knew love was here to stay now december found the love that we shared in september only blue talk and love remember the love that we share today   ahhahhahh hey say that you remember ai ai dancin' in september ai ai never was a cloudy day ahhahhahh hey say that you remember ai ai dancin' in september ai ai golden dreams were shiny days   do you remember the 8th night of september   ahhahhahh hey say that you remember ai ai dancin' in september ai ai never was a cloudy day ahhahhahh hey say that you remember ai ai dancin' in september ai ai golden dreams were shiny days and there never was a cloudy day there never was a cloudy day,2018.0,"['remember', '8th', 'night', 'september', 'love', 'changin', 'mind', 'pretender', 'chasin', 'cloud', 'away', 'heart', 'ringin', 'key', 'soul', 'singin', 'danced', 'star', 'stole', 'ahhahhahh', 'hey', 'say', 'ai', 'dancin', 'never', 'cloudy', 'day', 'thought', 'holding', 'hand', 'see', 'blue', 'talk', 'knew', 'stay', 'december', 'found', 'shared', 'share', 'today', 'golden', 'dream', 'shiny']",0.0,0.844,0.156,Positive,0.156
Taylor Swift,If This Was a Movie,Speak Now (Deluxe),2011-11-08,last night i heard my own heart beating sounded like footsteps on my stairs six months gone and i'm still reaching even though i know you're not there i was playing back a thousand memories baby thinkin' 'bout everything we've been through maybe i've been going back too much lately when time stood still and i had you   come back come back come back to me like you would you would if this was a movie stand in the rain outside till i came out come back come back come back to me like you could you could if you just said you're sorry i know that we could work it out somehow but if this was a movie you'd be here by now   i know people change and these things happen but i remember how it was back then wrapped up in your arms and our friends were laughing 'cause nothing like this ever happened to them now i'm pacing down the hall chasing down your street flashback to the night when you said to me nothing's gonna change not for me and you not before i knew how much i had to lose   come back come back come back to me like you would you would if this was a movie stand in the rain outside till i came out come back come back come back to me like you could you could if you just said you're sorry i know that we could work it out somehow but if this was a movie you'd be here by now   if you're out there if you're somewhere if you're moving on i've been waiting for you every day since you've been gone i just want it back the way it was before and i just want to see you back at my front door    variation and i say come back come back come back to me like you would before you said it's not that easy before the fight before i locked you out but i take it all back now   come back come back come back to me like you would you would if this was a movie stand in the rain outside till i came out come back come back come back to me like you could you could if you just said you're sorry i know that we could work it out somehow but if this was a movie you'd be here by now   you'd be here by now it's not the kind of ending you want to see now baby what about the ending oh i thought you'd be here by now thought you'd be here by now,2011.0,"['last', 'night', 'heard', 'heart', 'beating', 'sounded', 'like', 'footstep', 'stair', 'six', 'month', 'gone', 'im', 'still', 'reaching', 'even', 'though', 'know', 'playing', 'back', 'thousand', 'memory', 'baby', 'thinkin', 'bout', 'everything', 'weve', 'maybe', 'ive', 'going', 'much', 'lately', 'time', 'stood', 'come', 'would', 'movie', 'stand', 'rain', 'outside', 'till', 'came', 'could', 'said', 'sorry', 'work', 'somehow', 'people', 'change', 'thing', 'happen', 'remember', 'wrapped', 'arm', 'friend', 'laughing', 'cause', 'nothing', 'ever', 'happened', 'pacing', 'hall', 'chasing', 'street', 'flashback', 'gonna', 'knew', 'lose', 'somewhere', 'moving', 'waiting', 'every', 'day', 'since', 'want', 'way', 'see', 'front', 'door', 'variation', 'say', 'easy', 'fight', 'locked', 'take', 'kind', 'ending', 'oh', 'thought']",0.039,0.875,0.087,Positive,0.087
Taylor Swift,The Best Day,Fearless,2008-11-11,i'm five years old it's getting cold i've got my big coat on i hear your laugh and look up smiling at you i run and run past the pumpkin patch and the tractor rides look now the sky is gold i hug your legs and fall asleep on the way home   i don't know why all the trees change in the fall but i know you're not scared of anything at all don't know if snow white's house is near or far away but i know i had the best day with you today   i'm thirteen now and don't know how my friends could be so mean i come home crying and you hold me tight and grab the keys and we drive and drive until we found a town far enough away and we talk and window shop 'til i've forgotten all their names   i don't know who i'm going to talk to now at school but i know i'm laughing on the car ride home with you don't know how long it's going to take to feel okay but i know i had the best day with you today   i have an excellent father his strength is making me stronger god smiles on my little brother inside and out he's better than i am i grew up in a pretty house and i had space to run and i had the best days with you   there is a video i found from back when i was three you set up a paint set in the kitchen and you're talking to me it's the age of princesses and pirate ships and the seven dwarfs and daddy's smart and you're the prettiest lady in the whole wide world   and now i know why all the trees change in the fall i know you were on my side even when i was wrong and i love you for giving me your eyes for staying back and watching me shine and i didn't know if you knew so i'm taking this chance to say that i had the best day with you today,2008.0,"['im', 'five', 'year', 'old', 'getting', 'cold', 'ive', 'got', 'big', 'coat', 'hear', 'laugh', 'look', 'smiling', 'run', 'past', 'pumpkin', 'patch', 'tractor', 'ride', 'sky', 'gold', 'hug', 'leg', 'fall', 'asleep', 'way', 'home', 'know', 'tree', 'change', 'scared', 'anything', 'snow', 'white', 'house', 'near', 'far', 'away', 'best', 'day', 'today', 'thirteen', 'friend', 'could', 'mean', 'come', 'cry', 'hold', 'tight', 'grab', 'key', 'drive', 'found', 'town', 'enough', 'talk', 'window', 'shop', 'til', 'forgotten', 'name', 'going', 'school', 'laughing', 'car', 'long', 'take', 'feel', 'okay', 'excellent', 'father', 'strength', 'making', 'stronger', 'god', 'smile', 'little', 'brother', 'inside', 'he', 'better', 'grew', 'pretty', 'space', 'video', 'back', 'three', 'set', 'paint', 'kitchen', 'talking', 'age', 'princess', 'pirate', 'ship', 'seven', 'dwarf', 'daddy', 'smart', 'prettiest', 'lady', 'whole', 'wide', 'world', 'side', 'even', 'wrong', 'love', 'giving', 'eye', 'staying', 'watching', 'shine', 'knew', 'taking', 'chance', 'say']",0.027,0.744,0.229,Positive,0.229
Taylor Swift,Hey Stephen,Fearless,2008-11-11,hey stephen i know looks can be deceiving but i know i saw a light in you and as we walked we were talking i didn't say half the things i wanted to of all the girls tossing rocks at your window i'll be the one waiting there even when it's cold hey stephen boy you might have me believing i don't always have to be alone   'cause i can't help it if you look like an angel can't help it if i wanna kiss you in the rain so come feel this magic i've been feeling since i met you can't help it if there's no one else mmm i can't help myself   hey stephen i've been holding back this feeling so i got some things to say to you i've seen it all so i thought but i never seen nobody shine the way you do the way you walk way you talk way you say my name it's beautiful wonderful don't you ever change hey stephen why are people always leaving i think you and i should stay the same   'cause i can't help it if you look like an angel can't help it if i wanna kiss you in the rain so come feel this magic i've been feeling since i met you can't help it if there's no one else mmm i can't help myself   they're dimming the street lights you're perfect for me why aren't you here tonight i'm waiting alone now so come on and come out and pull me near and shine shine shine hey stephen i could give you fifty reasons why i should be the one you choose all those other girls well they're beautiful but would they write a song for you   i can't help it if you look like an angel can't help it if i wanna kiss you in the rain so come feel this magic i've been feeling since i met you can't help it if there's no one else mmm i can't help myself if you look like an angel can't help it if i wanna kiss you in the rain so come feel this magic i've been feeling since i met you can't help it if there's no one else mmm i can't help myself   myself can't help myself i can't help myself,2008.0,"['hey', 'stephen', 'know', 'look', 'deceiving', 'saw', 'light', 'walked', 'talking', 'say', 'half', 'thing', 'wanted', 'girl', 'tossing', 'rock', 'window', 'ill', 'one', 'waiting', 'even', 'cold', 'boy', 'might', 'believing', 'always', 'alone', 'cause', 'cant', 'help', 'like', 'angel', 'wanna', 'kiss', 'rain', 'come', 'feel', 'magic', 'ive', 'feeling', 'since', 'met', 'there', 'else', 'mmm', 'holding', 'back', 'got', 'seen', 'thought', 'never', 'nobody', 'shine', 'way', 'walk', 'talk', 'name', 'beautiful', 'wonderful', 'ever', 'change', 'people', 'leaving', 'think', 'stay', 'theyre', 'dimming', 'street', 'perfect', 'tonight', 'im', 'pull', 'near', 'could', 'give', 'fifty', 'reason', 'choose', 'well', 'would', 'write', 'song']",0.151,0.713,0.135,Negative,0.151
Taylor Swift,You’re Not Sorry,Fearless,2008-10-28,all this time i was wasting hoping you would come around i've been giving out chances every time and all you do is let me down and it's taken me this long baby but i've figured you out and you're thinking we'll be fine again but not this time around   you don't have to call anymore i won't pick up the phone this is the last straw don't wanna hurt anymore and you can tell me that you're sorry but i don't believe you baby like i did before you're not sorry no no no no   you're looking so innocent i might believe you if i didn't know could've loved you all my life if you hadn't left me waiting in the cold and you've got your share of secrets and i'm tired of being last to know and now you're asking me to listen 'cause it's worked each time before   but you don't have to call anymore i won't pick up the phone this is the last straw don't wanna hurt anymore and you can tell me that you're sorry but i don't believe you baby like i did before you're not sorry no no no no you're not sorry no no no no   you had me crawling for you honey and it never would have gone away no you used to shine so bright but i watched all of it fade   so you don't have to call anymore i won't pick up the phone this is the last straw there's nothing left to beg for and you can tell me that you're sorry but i don't believe you baby like i did before you're not sorry no no no no you're not sorry no no no no no no no,2008.0,"['time', 'wasting', 'hoping', 'would', 'come', 'around', 'ive', 'giving', 'chance', 'every', 'let', 'taken', 'long', 'baby', 'figured', 'thinking', 'well', 'fine', 'call', 'anymore', 'pick', 'phone', 'last', 'straw', 'wanna', 'hurt', 'tell', 'sorry', 'believe', 'like', 'looking', 'innocent', 'might', 'know', 'couldve', 'loved', 'life', 'left', 'waiting', 'cold', 'got', 'share', 'secret', 'im', 'tired', 'asking', 'listen', 'cause', 'worked', 'crawling', 'honey', 'never', 'gone', 'away', 'used', 'shine', 'bright', 'watched', 'fade', 'there', 'nothing', 'beg']",0.062,0.671,0.267,Positive,0.267
Taylor Swift,Girl at Home,Red (Deluxe Edition),2012-10-22,don't look at me you got a girl at home and everybody knows that everybody knows that ahah don't look at me you got a girl at home and everybody knows that   i don't even know her but i feel a responsibility to do what's upstanding and right it's kinda like a code yeah and you've been getting closer and closer and crossing so many lines  pre and it would be a fine proposition if i was a stupid girl but honey i am no one's exception this i have previously learned   so don't look at me you got a girl at home and everybody knows that everybody knows that ahah don't look at me you got a girl at home and everybody knows that everybody knows that i see you turn off your phone and now you've got me alone and i say don't look at me you got a girl at home and everybody knows that everybody knows that   i just want to make sure you understand perfectly you're the kind of man who makes me sad while she waits up you chase down the newest thing and take for granted what you have  pre and it would be a fine proposition if i was a stupid girl and yeah i might go with it if i hadn't once been just like her   so don't look at me you got a girl at home and everybody knows that everybody knows that ahah don't look at me you got a girl at home and everybody knows that everybody knows that i see you turn off your phone and now you've got me alone and i say don't look at me you got a girl at home and everybody knows that everybody knows that ohohoh ohohoh ohohoh ohohoh   call a cab lose my number you're about to lose your girl call a cab lose my number let's consider this lesson learned   don't look at me you got a girl at home and everybody knows that everybody knows that ahah don't look at me you got a girl at home and everybody knows that everybody knows that want to see you pick up your phone and tell her you're coming home don't look at me you got a girl at home and everybody knows that everybody knows that   don't look at me you got a girl at home and everybody knows that everybody knows that it would be a fine proposition if i hadn't once been just like her,2012.0,"['look', 'got', 'girl', 'home', 'everybody', 'know', 'ahah', 'even', 'feel', 'responsibility', 'whats', 'upstanding', 'right', 'kinda', 'like', 'code', 'yeah', 'getting', 'closer', 'crossing', 'many', 'line', 'pre', 'would', 'fine', 'proposition', 'stupid', 'honey', 'one', 'exception', 'previously', 'learned', 'see', 'turn', 'phone', 'alone', 'say', 'want', 'make', 'sure', 'understand', 'perfectly', 'kind', 'man', 'sad', 'wait', 'chase', 'newest', 'thing', 'take', 'granted', 'might', 'go', 'ohohoh', 'call', 'cab', 'lose', 'number', 'let', 'consider', 'lesson', 'pick', 'tell', 'coming']",0.074,0.839,0.086,Positive,0.086
Taylor Swift,Cold as You,2004-2005 Demo CD,2006-10-24,you have a way of coming easily to me and when you take you take the very best of me so i start a fight cause i need to feel something and you do what you want 'cause i'm not what you wanted   oh what a shame what a rainy ending given to a perfect day just walk away no use defending words that you will never say and now that i'm sitting here thinking it through i've never been anywhere cold as you   you put up walls and paint them all a shade of gray and i stood there loving you and wished them all away and you come away with a great little story of a mess of a dreamer with the nerve to adore you   oh what a shame what a rainy ending given to a perfect day just walk away no use defending words that you will never say and now that i'm sitting here thinking it through i've never been anywhere cold as you   you never did give a damn thing honey but i cried cried for you and i know you wouldn't have told nobody if i died died for you died for you   oh what a shame what a rainy ending given to a perfect day every smile you fake is so condescending counting all the scars you made and now that i'm sitting here thinking it through i've never been anywhere cold as you,2006.0,"['way', 'coming', 'easily', 'take', 'best', 'start', 'fight', 'cause', 'need', 'feel', 'something', 'want', 'im', 'wanted', 'oh', 'shame', 'rainy', 'ending', 'given', 'perfect', 'day', 'walk', 'away', 'use', 'defending', 'word', 'never', 'say', 'sitting', 'thinking', 'ive', 'anywhere', 'cold', 'put', 'wall', 'paint', 'shade', 'gray', 'stood', 'loving', 'wished', 'come', 'great', 'little', 'story', 'mess', 'dreamer', 'nerve', 'adore', 'give', 'damn', 'thing', 'honey', 'cried', 'know', 'told', 'nobody', 'died', 'every', 'smile', 'fake', 'condescending', 'counting', 'scar', 'made']",0.168,0.728,0.104,Negative,0.168
Taylor Swift,Untouchable,Stripped: Raw & Real,2009-10-26,untouchable like a distant diamond sky i'm reaching out and i just can't tell you why i'm caught up in you i'm caught up in you  pre untouchable burning brighter than the sun and when you're close i feel like coming undone   in the middle of the night when i'm in this dream it's like a million little stars spelling out your name you got to come on come on say that we'll be together come on come on little taste of heaven   it's half full and i won't wait here all day i know you're saying that you'd be here anyway  pre but you're untouchable burning brighter than the sun now that you're close i feel like coming undone   in the middle of the night when i'm in this dream it's like a million little stars spelling out your name you got to come on come on say that we'll be together come on come on oh in the middle of the night waking from this dream i want to feel you by my side standing next to me you got to come on come on say that we'll be together come on come on little taste of heaven   i'm caught up in you oh oh oh  pre but you're untouchable burning brighter than the sun now that you're close i feel like coming undone   in the middle of the night when i'm in this dream it's like a million little stars spelling out your name you got to come on come on say that we'll be together come on come on oh in the middle of the night when i'm in this dream it's like a million little stars spelling out your name you got to come on come on say that we'll be together come on come on come on in the middle of the night waking from this dream i want to feel you by my side standing next to me you got to come on come on say that we'll be together come on come on little taste of heaven and in the middle of the night when i'm in this dream it's like a million little stars spelling out your name you got to come on come on come on come on come on come on oh oh oh   like a million little stars spelling out your name they're spelling out your name oh,2009.0,"['untouchable', 'like', 'distant', 'diamond', 'sky', 'im', 'reaching', 'cant', 'tell', 'caught', 'pre', 'burning', 'brighter', 'sun', 'close', 'feel', 'coming', 'undone', 'middle', 'night', 'dream', 'million', 'little', 'star', 'spelling', 'name', 'got', 'come', 'say', 'well', 'together', 'taste', 'heaven', 'half', 'full', 'wait', 'day', 'know', 'saying', 'anyway', 'oh', 'waking', 'want', 'side', 'standing', 'next', 'theyre']",0.0,0.833,0.167,Positive,0.167
Taylor Swift,Tied Together with a Smile,2004-2005 Demo CD,2006-10-24,seems the only one who doesn't see your beauty is the face in the mirror looking back at you you walk around here thinking you're not pretty but that's not true 'cause i know you   hold on baby you're losing it the water's high you're jumping into it and letting go and no one knows that you cry but you don't tell anyone that you might not be the golden one and you're tied together with a smile but you're coming undone   i guess it's true that love was all you wanted 'cause you're giving it away like it's extra change hoping it will end up in his pocket but he leaves you out like a penny in the rain oh 'cause it's not his price to pay it's not his price to pay   hold on baby you're losing it the water's high you're jumping into it and letting go and no one knows that you cry but you don't tell anyone that you might not be the golden one and you're tied together with a smile but you're coming undone hold on baby you're losing it the water's high you're jumping into it and letting go and no one knows that you cry but you don't tell anyone that you might not be the golden one and you're tied together with a smile but you're coming undone   you're tied together with a smile but you're coming undone oh goodbye baby with a smile baby baby,2006.0,"['seems', 'one', 'see', 'beauty', 'face', 'mirror', 'looking', 'back', 'walk', 'around', 'thinking', 'pretty', 'thats', 'true', 'cause', 'know', 'hold', 'baby', 'losing', 'water', 'high', 'jumping', 'letting', 'go', 'cry', 'tell', 'anyone', 'might', 'golden', 'tied', 'together', 'smile', 'coming', 'undone', 'guess', 'love', 'wanted', 'giving', 'away', 'like', 'extra', 'change', 'hoping', 'end', 'pocket', 'leaf', 'penny', 'rain', 'oh', 'price', 'pay', 'goodbye']",0.151,0.728,0.121,Negative,0.151
Taylor Swift,Ronan,,2012-09-08,i remember your bare feet down the hallway i remember your little laugh race cars on the kitchen floor plastic dinosaurs i love you to the moon and back  i remember your blue eyes looking into mine like we had our own secret club i remember you dancing before bed time then jumping on me waking me up  i can still feel you hold my hand little man and even the moment i knew you fought it hard like an army guy remember i leaned in and whispered to you   come on baby with me we're going to fly away from here you were my best four years   i remember the drive home when the blind hope turned to crying and screaming why flowers pile up in the worst way no one knows what to say about a beautiful boy who died  and it's about to be halloween you could be anything you wanted if you were still here i remember the last day when i kissed your face i whispered in your ear   come on baby with me we're going to fly away from here out of this curtain room and this hospital grey we'll just disappear come on baby with me we're going to fly away from here you were my best four years   what if i'm standing in your closet trying to talk to you what if i kept the handmedowns you won't grow into and what if i really thought some miracle would see us through what if the miracle was even getting one moment with you   come on baby with me we're going to fly away from here come on baby with me we're going to fly away from here you were my best four years   i remember your bare feet down the hallway i love you to the moon and back,2012.0,"['remember', 'bare', 'foot', 'hallway', 'little', 'laugh', 'race', 'car', 'kitchen', 'floor', 'plastic', 'dinosaur', 'love', 'moon', 'back', 'blue', 'eye', 'looking', 'mine', 'like', 'secret', 'club', 'dancing', 'bed', 'time', 'jumping', 'waking', 'still', 'feel', 'hold', 'hand', 'man', 'even', 'moment', 'knew', 'fought', 'hard', 'army', 'guy', 'leaned', 'whispered', 'come', 'baby', 'were', 'going', 'fly', 'away', 'best', 'four', 'year', 'drive', 'home', 'blind', 'hope', 'turned', 'cry', 'screaming', 'flower', 'pile', 'worst', 'way', 'one', 'know', 'say', 'beautiful', 'boy', 'died', 'halloween', 'could', 'anything', 'wanted', 'last', 'day', 'kissed', 'face', 'ear', 'curtain', 'room', 'hospital', 'grey', 'well', 'disappear', 'im', 'standing', 'closet', 'trying', 'talk', 'kept', 'handmedowns', 'grow', 'really', 'thought', 'miracle', 'would', 'see', 'u', 'getting']",0.07,0.78,0.15,Positive,0.15
Taylor Swift,Mary’s Song (Oh My My My),Taylor Swift,2006-10-24,she said i was seven and you were nine i looked at you like the stars that shined in the sky the pretty lights and our daddies used to joke about the two of us growing up and falling in love and our mamas smiled and rolled their eyes and said oh my my my    take me back to the house in the backyard tree said you'd beat me up you were bigger than me you never did you never did take me back when our world was one block wide i dared you to kiss me and ran when you tried just two kids you and i oh my my my my   well i was sixteen when suddenly i wasn't that little girl you used to see but your eyes still shined like pretty lights and our daddies used to joke about the two of us they never believed we'd really fall in love and our mamas smiled and rolled their eyes and said oh my my my    take me back to the creek beds we turned up two am riding in your truck and all i need is you next to me take me back to the time we had our very first fight the slamming of doors instead of kissing goodnight you stayed outside till the morning light oh my my my my   a few years had gone and come around we were sitting at our favorite spot in town and you looked at me got down on one knee    take me back to the time when we walked down the aisle our whole town came and our mamas cried you said i do and i did too take me home where we met so many years before we'll rock our babies on that very front porch after all this time you and i   i'll be eightyseven you'll be eightynine i'll still look at you like the stars that shine in the sky oh my my my,2006.0,"['said', 'seven', 'nine', 'looked', 'like', 'star', 'shined', 'sky', 'pretty', 'light', 'daddy', 'used', 'joke', 'two', 'u', 'growing', 'falling', 'love', 'mama', 'smiled', 'rolled', 'eye', 'oh', 'take', 'back', 'house', 'backyard', 'tree', 'beat', 'bigger', 'never', 'world', 'one', 'block', 'wide', 'dared', 'kiss', 'ran', 'tried', 'kid', 'well', 'sixteen', 'suddenly', 'little', 'girl', 'see', 'still', 'believed', 'wed', 'really', 'fall', 'creek', 'bed', 'turned', 'riding', 'truck', 'need', 'next', 'time', 'first', 'fight', 'slamming', 'door', 'instead', 'kissing', 'goodnight', 'stayed', 'outside', 'till', 'morning', 'year', 'gone', 'come', 'around', 'sitting', 'favorite', 'spot', 'town', 'got', 'knee', 'walked', 'aisle', 'whole', 'came', 'cried', 'home', 'met', 'many', 'rock', 'baby', 'front', 'porch', 'ill', 'eightyseven', 'eightynine', 'look', 'shine']",0.029,0.836,0.135,Positive,0.135
Taylor Swift,I Know Places (Voice Memo),1989 (Deluxe),2014-10-27,so over the years a lot of people have asked me to sort of describe my song writing process from beginning to end how long does it take where do you write what are the circumstances do you start with music do you start with lyrics and my answer is always that it happens differently every time and that's why i'm still so in love with song writing so what i've done here is shown you three different examples of the beginning stages of these songs and how they each started different ways so i'll explain them to you and maybe that will help you understand kind of how i put songs together  i sent this voice memo to ryan tedder because i'd always wanted to work with him and finally we scheduled some studio time so i always wanna be prepared i wanted to send him the idea that i was working on before we went into the studio just in case he wrote back and said i can't stand that i wanna work on something else think of something else so i just sat down with the piano put my phone on top of the piano and just kind of explained to him where i wanted to go with the song how i saw the melody sitting in and we ended up recording the song the next day and it ended up being on the record called i know places so this was the voice memo i sent to him the night before we ended up finishing the song  okay so this is kind of this rough idea thing  uhuhuhoh ohohohi ohohoh ohohohi ohohohoh ohohohiii  na na na na waiting at the back door they're around and the vultures come around and you know that they won't they won't us say what they want 'bout say what they want 'bout us and you come and sing and listen i would not think about it but i'm not done every know that a thing or two about it thing or two about it i  cause they got the cages they got the boxes and guns they are the hunters we are the foxes and we run  baby i know some places we won't be found and they'll be chasing their tails trying to track us down cause i i know places we can hide i know places i know places  uhuhuhi uhuhuhi ohohi uhuhuhi know places  or whatever i don't know but that's basically just like a dark really dark lyric like  thing and it's about like everybody's like trying to get into and ruin a love or whatever and it's like you just whatever you know and the  would just go to that major and just be like ooh  so i hope you like it it wouldn't be a piano thing it would be like vocalizing like very like beat now i'm just making weird sounds hope you like it,2014.0,"['year', 'lot', 'people', 'asked', 'sort', 'describe', 'song', 'writing', 'process', 'beginning', 'end', 'long', 'take', 'write', 'circumstance', 'start', 'music', 'lyric', 'answer', 'always', 'happens', 'differently', 'every', 'time', 'thats', 'im', 'still', 'love', 'ive', 'done', 'shown', 'three', 'different', 'example', 'stage', 'started', 'way', 'ill', 'explain', 'maybe', 'help', 'understand', 'kind', 'put', 'together', 'sent', 'voice', 'memo', 'ryan', 'tedder', 'id', 'wanted', 'work', 'finally', 'scheduled', 'studio', 'wanna', 'prepared', 'send', 'idea', 'working', 'went', 'case', 'wrote', 'back', 'said', 'cant', 'stand', 'something', 'else', 'think', 'sat', 'piano', 'phone', 'top', 'explained', 'go', 'saw', 'melody', 'sitting', 'ended', 'recording', 'next', 'day', 'record', 'called', 'know', 'place', 'night', 'finishing', 'okay', 'rough', 'thing', 'uhuhuhoh', 'ohohohi', 'ohohoh', 'ohohohoh', 'ohohohiii', 'na', 'waiting', 'door', 'theyre', 'around', 'vulture', 'come', 'u', 'say', 'want', 'bout', 'sing', 'listen', 'would', 'two', 'cause', 'got', 'cage', 'box', 'gun', 'hunter', 'fox', 'run', 'baby', 'found', 'theyll', 'chasing', 'tail', 'trying', 'track', 'hide', 'uhuhuhi', 'ohohi', 'whatever', 'basically', 'like', 'dark', 'really', 'everybodys', 'get', 'ruin', 'major', 'ooh', 'hope', 'vocalizing', 'beat', 'making', 'weird', 'sound']",0.021,0.859,0.12,Positive,0.12
Taylor Swift,Change,Fearless,2008-08-08,and it's a sad picture the final blow hits you somebody else gets what you wanted again and you know it's all the same another time and place repeating history and you're getting sick of it but i believe in whatever you do and i'll do anything to see it through   because these things will change can you feel it now these walls that they put up to hold us back will fall down this revolution the time will come for us to finally win and we'll sing hallelujah we'll sing hallelujah oh oh   so we've been outnumbered raided and now cornered it's hard to fight when the fight aint fair we're getting stronger now finding things they never found they might be bigger but we're faster and never scared you can walk away say we don't need this but there's something in your eyes says we can beat this   'cause these things will change can you feel it now these walls that they put up to hold us back will fall down this revolution the time will come for us to finally win and we'll sing hallelujah we'll sing hallelujah oh oh   tonight we stand get off our knees fight for what we've worked for all these years and the battle was long it's the fight of our lives but we'll stand up champions tonight   it was the night things changed can you see it now these walls that they put up to hold us back fell down it's a revolution throw your hands up 'cause we never gave in and we'll sing hallelujah we sang hallelujah hallelujah,2008.0,"['sad', 'picture', 'final', 'blow', 'hit', 'somebody', 'else', 'get', 'wanted', 'know', 'another', 'time', 'place', 'repeating', 'history', 'getting', 'sick', 'believe', 'whatever', 'ill', 'anything', 'see', 'thing', 'change', 'feel', 'wall', 'put', 'hold', 'u', 'back', 'fall', 'revolution', 'come', 'finally', 'win', 'well', 'sing', 'hallelujah', 'oh', 'weve', 'outnumbered', 'raided', 'cornered', 'hard', 'fight', 'aint', 'fair', 'were', 'stronger', 'finding', 'never', 'found', 'might', 'bigger', 'faster', 'scared', 'walk', 'away', 'say', 'need', 'there', 'something', 'eye', 'beat', 'cause', 'tonight', 'stand', 'knee', 'worked', 'year', 'battle', 'long', 'life', 'champion', 'night', 'changed', 'fell', 'throw', 'hand', 'gave', 'sang']",0.084,0.735,0.181,Positive,0.181
